,label,url
15928,keratosis pilaris,http://atlasdermatologico.com.br/img?imageId=3052
15929,hidradenitis,http://atlasdermatologico.com.br/img?imageId=2664
15930,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=700
15931,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5079
15932,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=3002
15933,dariers disease,http://atlasdermatologico.com.br/img?imageId=1323
15934,dermatomyositis,http://atlasdermatologico.com.br/img?imageId=1448
15935,urticaria pigmentosa,http://atlasdermatologico.com.br/img?imageId=7810
15936,erythema multiforme,http://atlasdermatologico.com.br/img?imageId=1949
15937,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4137
15938,dermatomyositis,http://atlasdermatologico.com.br/img?imageId=1443
15939,actinic keratosis,http://atlasdermatologico.com.br/img?imageId=3075
15940,lichen planus,http://atlasdermatologico.com.br/img?imageId=3770
15941,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1152
15942,ichthyosis vulgaris,http://atlasdermatologico.com.br/img?imageId=6944
15943,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=6001
15944,epidermal nevus,http://atlasdermatologico.com.br/img?imageId=1707
15945,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4081
15946,lupus subacute,http://atlasdermatologico.com.br/img?imageId=4386
15947,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=522
15948,lymphangioma,http://atlasdermatologico.com.br/img?imageId=4150
15949,pilar cyst,http://atlasdermatologico.com.br/img?imageId=6075
15950,vitiligo,http://atlasdermatologico.com.br/img?imageId=7927
15951,milia,http://atlasdermatologico.com.br/img?imageId=4357
15952,fordyce spots,http://atlasdermatologico.com.br/img?imageId=2161
15953,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4829
15954,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=686
15955,vitiligo,http://atlasdermatologico.com.br/img?imageId=7919
15956,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5562
15957,lichen planus,http://atlasdermatologico.com.br/img?imageId=3891
15958,scabies,http://atlasdermatologico.com.br/img?imageId=6592
15959,tungiasis,http://atlasdermatologico.com.br/img?imageId=7677
15960,pilar cyst,http://atlasdermatologico.com.br/img?imageId=7523
15961,granuloma pyogenic,http://atlasdermatologico.com.br/img?imageId=2322
15962,granuloma pyogenic,http://atlasdermatologico.com.br/img?imageId=2316
15963,erythema multiforme,http://atlasdermatologico.com.br/img?imageId=1935
15964,lichen planus,http://atlasdermatologico.com.br/img?imageId=3730
15965,behcets disease,http://atlasdermatologico.com.br/img?imageId=768
15966,scabies,http://atlasdermatologico.com.br/img?imageId=6554
15967,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2367
15968,scleromyxedema,http://atlasdermatologico.com.br/img?imageId=3723
15969,photodermatoses,http://atlasdermatologico.com.br/img?imageId=8846
15970,photodermatoses,http://atlasdermatologico.com.br/img?imageId=5443
15971,nematode infection,http://atlasdermatologico.com.br/img?imageId=3241
15972,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2437
15973,pilar cyst,http://atlasdermatologico.com.br/img?imageId=7522
15974,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1161
15975,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=707
15976,folliculitis,http://atlasdermatologico.com.br/img?imageId=6189
15977,sarcoidosis,http://atlasdermatologico.com.br/img?imageId=6525
15978,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2921
15979,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=523
15980,melanoma,http://atlasdermatologico.com.br/img?imageId=4320
15981,nematode infection,http://atlasdermatologico.com.br/img?imageId=3202
15982,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5696
15983,nematode infection,http://atlasdermatologico.com.br/img?imageId=3220
15984,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5612
15985,psoriasis,http://atlasdermatologico.com.br/img?imageId=6295
15986,lichen planus,http://atlasdermatologico.com.br/img?imageId=4722
15987,porphyria,http://atlasdermatologico.com.br/img?imageId=6036
15988,prurigo nodularis,http://atlasdermatologico.com.br/img?imageId=6093
15989,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5554
15990,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2420
15991,necrobiosis lipoidica,http://atlasdermatologico.com.br/img?imageId=4753
15992,tungiasis,http://atlasdermatologico.com.br/img?imageId=7683
15993,seborrheic dermatitis,http://atlasdermatologico.com.br/img?imageId=6730
15994,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6778
15995,pilomatricoma,http://atlasdermatologico.com.br/img?imageId=5481
15996,melanoma,http://atlasdermatologico.com.br/img?imageId=4292
15997,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=568
15998,urticaria,http://atlasdermatologico.com.br/img?imageId=7801
15999,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=687
16000,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7624
16001,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5810
16002,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5786
16003,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=550
16004,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5080
16005,granuloma annulare,http://atlasdermatologico.com.br/img?imageId=166
16006,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5178
16007,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5778
16008,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=665
16009,calcinosis cutis,http://atlasdermatologico.com.br/img?imageId=847
16010,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5705
16011,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6906
16012,syringoma,http://atlasdermatologico.com.br/img?imageId=7112
16013,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6839
16014,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4106
16015,prurigo nodularis,http://atlasdermatologico.com.br/img?imageId=6094
16016,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5621
16017,lichen planus,http://atlasdermatologico.com.br/img?imageId=3884
16018,scabies,http://atlasdermatologico.com.br/img?imageId=4903
16019,lichen planus,http://atlasdermatologico.com.br/img?imageId=3903
16020,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7613
16021,lupus subacute,http://atlasdermatologico.com.br/img?imageId=4384
16022,melanoma,http://atlasdermatologico.com.br/img?imageId=4262
16023,folliculitis,http://atlasdermatologico.com.br/img?imageId=2154
16024,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5809
16025,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=2999
16026,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4086
16027,melanoma,http://atlasdermatologico.com.br/img?imageId=4269
16028,lichen simplex,http://atlasdermatologico.com.br/img?imageId=4005
16029,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2455
16030,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7612
16031,syringoma,http://atlasdermatologico.com.br/img?imageId=7125
16032,scabies,http://atlasdermatologico.com.br/img?imageId=4911
16033,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7599
16034,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5922
16035,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1157
16036,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6903
16037,rhinophyma,http://atlasdermatologico.com.br/img?imageId=6487
16038,lichen planus,http://atlasdermatologico.com.br/img?imageId=3755
16039,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8877
16040,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5789
16041,lichen amyloidosis,http://atlasdermatologico.com.br/img?imageId=3686
16042,ehlers danlos syndrome,http://atlasdermatologico.com.br/img?imageId=1633
16043,erythema multiforme,http://atlasdermatologico.com.br/img?imageId=1954
16044,erythema elevatum diutinum,http://atlasdermatologico.com.br/img?imageId=1922
16045,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5048
16046,lichen planus,http://atlasdermatologico.com.br/img?imageId=3924
16047,pilar cyst,http://atlasdermatologico.com.br/img?imageId=7526
16048,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8874
16049,lichen planus,http://atlasdermatologico.com.br/img?imageId=3814
16050,granuloma pyogenic,http://atlasdermatologico.com.br/img?imageId=2329
16051,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7628
16052,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5096
16053,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2952
16054,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=8528
16055,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5686
16056,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5172
16057,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5171
16058,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5201
16059,calcinosis cutis,http://atlasdermatologico.com.br/img?imageId=840
16060,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=591
16061,tungiasis,http://atlasdermatologico.com.br/img?imageId=7673
16062,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6794
16063,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5954
16064,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4103
16065,dariers disease,http://atlasdermatologico.com.br/img?imageId=1273
16066,mucinosis,http://atlasdermatologico.com.br/img?imageId=4541
16067,scleromyxedema,http://atlasdermatologico.com.br/img?imageId=3717
16068,erythema elevatum diutinum,http://atlasdermatologico.com.br/img?imageId=1925
16069,lichen planus,http://atlasdermatologico.com.br/img?imageId=4172
16070,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=8657
16071,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=8404
16072,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5744
16073,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5784
16074,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5559
16075,dariers disease,http://atlasdermatologico.com.br/img?imageId=8591
16076,necrobiosis lipoidica,http://atlasdermatologico.com.br/img?imageId=4756
16077,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4799
16078,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5084
16079,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=632
16080,nematode infection,http://atlasdermatologico.com.br/img?imageId=3171
16081,prurigo nodularis,http://atlasdermatologico.com.br/img?imageId=6119
16082,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=544
16083,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8515
16084,folliculitis,http://atlasdermatologico.com.br/img?imageId=4203
16085,dariers disease,http://atlasdermatologico.com.br/img?imageId=1267
16086,actinic keratosis,http://atlasdermatologico.com.br/img?imageId=3084
16087,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5206
16088,keratosis pilaris,http://atlasdermatologico.com.br/img?imageId=3042
16089,scabies,http://atlasdermatologico.com.br/img?imageId=6610
16090,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5962
16091,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=4591
16092,lichen planus,http://atlasdermatologico.com.br/img?imageId=3803
16093,lichen amyloidosis,http://atlasdermatologico.com.br/img?imageId=3687
16094,melanoma,http://atlasdermatologico.com.br/img?imageId=4265
16095,melanoma,http://atlasdermatologico.com.br/img?imageId=4312
16096,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=732
16097,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5743
16098,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=3021
16099,scleromyxedema,http://atlasdermatologico.com.br/img?imageId=6646
16100,melanoma,http://atlasdermatologico.com.br/img?imageId=4300
16101,granuloma annulare,http://atlasdermatologico.com.br/img?imageId=2291
16102,myiasis,http://atlasdermatologico.com.br/img?imageId=4639
16103,acne,http://atlasdermatologico.com.br/img?imageId=35
16104,scleromyxedema,http://atlasdermatologico.com.br/img?imageId=3718
16105,lichen planus,http://atlasdermatologico.com.br/img?imageId=3808
16106,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=7149
16107,calcinosis cutis,http://atlasdermatologico.com.br/img?imageId=845
16108,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=2985
16109,nematode infection,http://atlasdermatologico.com.br/img?imageId=3235
16110,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=8281
16111,lichen planus,http://atlasdermatologico.com.br/img?imageId=3737
16112,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5969
16113,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6795
16114,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5145
16115,nematode infection,http://atlasdermatologico.com.br/img?imageId=2737
16116,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=818
16117,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5076
16118,seborrheic dermatitis,http://atlasdermatologico.com.br/img?imageId=6707
16119,nematode infection,http://atlasdermatologico.com.br/img?imageId=8629
16120,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2415
16121,folliculitis,http://atlasdermatologico.com.br/img?imageId=6183
16122,cheilitis,http://atlasdermatologico.com.br/img?imageId=4333
16123,pityriasis lichenoides chronica,http://atlasdermatologico.com.br/img?imageId=5515
16124,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=652
16125,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5159
16126,incontinentia pigmenti,http://atlasdermatologico.com.br/img?imageId=2861
16127,ichthyosis vulgaris,http://atlasdermatologico.com.br/img?imageId=2753
16128,langerhans cell histiocytosis,http://atlasdermatologico.com.br/img?imageId=3129
16129,photodermatoses,http://atlasdermatologico.com.br/img?imageId=5441
16130,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=740
16131,sarcoidosis,http://atlasdermatologico.com.br/img?imageId=6531
16132,mucinosis,http://atlasdermatologico.com.br/img?imageId=8276
16133,ehlers danlos syndrome,http://atlasdermatologico.com.br/img?imageId=1620
16134,psoriasis,http://atlasdermatologico.com.br/img?imageId=6324
16135,folliculitis,http://atlasdermatologico.com.br/img?imageId=6201
16136,porokeratosis of mibelli,http://atlasdermatologico.com.br/img?imageId=6004
16137,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5595
16138,psoriasis,http://atlasdermatologico.com.br/img?imageId=6270
16139,sarcoidosis,http://atlasdermatologico.com.br/img?imageId=6526
16140,melanoma,http://atlasdermatologico.com.br/img?imageId=4281
16141,tungiasis,http://atlasdermatologico.com.br/img?imageId=7658
16142,photodermatoses,http://atlasdermatologico.com.br/img?imageId=5899
16143,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7621
16144,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4096
16145,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=657
16146,dariers disease,http://atlasdermatologico.com.br/img?imageId=8589
16147,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5752
16148,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=737
16149,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8688
16150,dariers disease,http://atlasdermatologico.com.br/img?imageId=1324
16151,drug induced pigmentary changes,http://atlasdermatologico.com.br/img?imageId=2745
16152,telangiectases,http://atlasdermatologico.com.br/img?imageId=805
16153,lichen planus,http://atlasdermatologico.com.br/img?imageId=4171
16154,tungiasis,http://atlasdermatologico.com.br/img?imageId=7692
16155,lichen planus,http://atlasdermatologico.com.br/img?imageId=3878
16156,sarcoidosis,http://atlasdermatologico.com.br/img?imageId=6545
16157,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5780
16158,folliculitis,http://atlasdermatologico.com.br/img?imageId=2108
16159,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=587
16160,lichen planus,http://atlasdermatologico.com.br/img?imageId=3949
16161,naevus comedonicus,http://atlasdermatologico.com.br/img?imageId=4675
16162,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5916
16163,nematode infection,http://atlasdermatologico.com.br/img?imageId=3201
16164,scabies,http://atlasdermatologico.com.br/img?imageId=4934
16165,syringoma,http://atlasdermatologico.com.br/img?imageId=7137
16166,lichen planus,http://atlasdermatologico.com.br/img?imageId=3913
16167,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5631
16168,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=663
16169,ehlers danlos syndrome,http://atlasdermatologico.com.br/img?imageId=1627
16170,porphyria,http://atlasdermatologico.com.br/img?imageId=6026
16171,psoriasis,http://atlasdermatologico.com.br/img?imageId=6332
16172,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7602
16173,scabies,http://atlasdermatologico.com.br/img?imageId=6570
16174,psoriasis,http://atlasdermatologico.com.br/img?imageId=6278
16175,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2945
16176,psoriasis,http://atlasdermatologico.com.br/img?imageId=6290
16177,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5717
16178,pityriasis lichenoides chronica,http://atlasdermatologico.com.br/img?imageId=5517
16179,scabies,http://atlasdermatologico.com.br/img?imageId=4916
16180,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=4569
16181,erythema multiforme,http://atlasdermatologico.com.br/img?imageId=1963
16182,fordyce spots,http://atlasdermatologico.com.br/img?imageId=2168
16183,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5095
16184,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2932
16185,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=8987
16186,factitial dermatitis,http://atlasdermatologico.com.br/img?imageId=2049
16187,myiasis,http://atlasdermatologico.com.br/img?imageId=4632
16188,keloid,http://atlasdermatologico.com.br/img?imageId=8354
16189,scleromyxedema,http://atlasdermatologico.com.br/img?imageId=3727
16190,syringoma,http://atlasdermatologico.com.br/img?imageId=7090
16191,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=3007
16192,melanoma,http://atlasdermatologico.com.br/img?imageId=4242
16193,fixed eruptions,http://atlasdermatologico.com.br/img?imageId=2082
16194,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5933
16195,lichen planus,http://atlasdermatologico.com.br/img?imageId=3870
16196,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1155
16197,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2405
16198,seborrheic dermatitis,http://atlasdermatologico.com.br/img?imageId=8536
16199,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8463
16200,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1147
16201,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6781
16202,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5793
16203,nematode infection,http://atlasdermatologico.com.br/img?imageId=3176
16204,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2417
16205,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=582
16206,neurotic excoriations,http://atlasdermatologico.com.br/img?imageId=4857
16207,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2939
16208,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5959
16209,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5571
16210,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5594
16211,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5619
16212,porokeratosis of mibelli,http://atlasdermatologico.com.br/img?imageId=6010
16213,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6765
16214,tungiasis,http://atlasdermatologico.com.br/img?imageId=7656
16215,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4832
16216,scabies,http://atlasdermatologico.com.br/img?imageId=4944
16217,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6938
16218,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=570
16219,acanthosis nigricans,http://atlasdermatologico.com.br/img?imageId=1493
16220,syringoma,http://atlasdermatologico.com.br/img?imageId=7118
16221,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5669
16222,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=692
16223,psoriasis,http://atlasdermatologico.com.br/img?imageId=6254
16224,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5724
16225,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1163
16226,erythema multiforme,http://atlasdermatologico.com.br/img?imageId=1941
16227,folliculitis,http://atlasdermatologico.com.br/img?imageId=6181
16228,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5635
16229,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5141
16230,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=8513
16231,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2418
16232,melanoma,http://atlasdermatologico.com.br/img?imageId=4246
16233,pilar cyst,http://atlasdermatologico.com.br/img?imageId=7525
16234,lichen planus,http://atlasdermatologico.com.br/img?imageId=3834
16235,lichen planus,http://atlasdermatologico.com.br/img?imageId=3773
16236,vitiligo,http://atlasdermatologico.com.br/img?imageId=7937
16237,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5773
16238,porphyria,http://atlasdermatologico.com.br/img?imageId=6035
16239,scleromyxedema,http://atlasdermatologico.com.br/img?imageId=3726
16240,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5680
16241,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6851
16242,psoriasis,http://atlasdermatologico.com.br/img?imageId=6334
16243,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4122
16244,necrobiosis lipoidica,http://atlasdermatologico.com.br/img?imageId=4755
16245,lichen planus,http://atlasdermatologico.com.br/img?imageId=3791
16246,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4140
16247,porphyria,http://atlasdermatologico.com.br/img?imageId=6027
16248,behcets disease,http://atlasdermatologico.com.br/img?imageId=764
16249,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6927
16250,scabies,http://atlasdermatologico.com.br/img?imageId=6605
16251,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=2987
16252,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5700
16253,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4800
16254,ehlers danlos syndrome,http://atlasdermatologico.com.br/img?imageId=1641
16255,scabies,http://atlasdermatologico.com.br/img?imageId=6613
16256,folliculitis,http://atlasdermatologico.com.br/img?imageId=6198
16257,necrobiosis lipoidica,http://atlasdermatologico.com.br/img?imageId=4746
16258,melanoma,http://atlasdermatologico.com.br/img?imageId=4295
16259,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6917
16260,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5591
16261,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=6477
16262,erythema annulare centrifigum,http://atlasdermatologico.com.br/img?imageId=1910
16263,keloid,http://atlasdermatologico.com.br/img?imageId=2960
16264,telangiectases,http://atlasdermatologico.com.br/img?imageId=802
16265,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=3009
16266,granuloma annulare,http://atlasdermatologico.com.br/img?imageId=2292
16267,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=4585
16268,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5950
16269,lichen simplex,http://atlasdermatologico.com.br/img?imageId=4002
16270,vitiligo,http://atlasdermatologico.com.br/img?imageId=7916
16271,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5766
16272,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=3010
16273,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=8405
16274,melanoma,http://atlasdermatologico.com.br/img?imageId=4239
16275,scabies,http://atlasdermatologico.com.br/img?imageId=6567
16276,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=711
16277,acne,http://atlasdermatologico.com.br/img?imageId=14
16278,acne,http://atlasdermatologico.com.br/img?imageId=36
16279,juvenile xanthogranuloma,http://atlasdermatologico.com.br/img?imageId=8078
16280,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=655
16281,pityriasis lichenoides chronica,http://atlasdermatologico.com.br/img?imageId=5512
16282,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8598
16283,behcets disease,http://atlasdermatologico.com.br/img?imageId=8635
16284,tungiasis,http://atlasdermatologico.com.br/img?imageId=7733
16285,scabies,http://atlasdermatologico.com.br/img?imageId=4965
16286,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7620
16287,dermatomyositis,http://atlasdermatologico.com.br/img?imageId=1444
16288,myiasis,http://atlasdermatologico.com.br/img?imageId=4636
16289,lichen amyloidosis,http://atlasdermatologico.com.br/img?imageId=8761
16290,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5050
16291,vitiligo,http://atlasdermatologico.com.br/img?imageId=7922
16292,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=578
16293,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2931
16294,lichen planus,http://atlasdermatologico.com.br/img?imageId=3774
16295,scabies,http://atlasdermatologico.com.br/img?imageId=6612
16296,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=8664
16297,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5947
16298,lichen planus,http://atlasdermatologico.com.br/img?imageId=3756
16299,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7619
16300,syringoma,http://atlasdermatologico.com.br/img?imageId=7098
16301,melanoma,http://atlasdermatologico.com.br/img?imageId=4298
16302,lymphangioma,http://atlasdermatologico.com.br/img?imageId=4151
16303,nematode infection,http://atlasdermatologico.com.br/img?imageId=8614
16304,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5588
16305,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5913
16306,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6939
16307,nematode infection,http://atlasdermatologico.com.br/img?imageId=3172
16308,tungiasis,http://atlasdermatologico.com.br/img?imageId=7665
16309,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8883
16310,pilar cyst,http://atlasdermatologico.com.br/img?imageId=7529
16311,dyshidrotic eczema,http://atlasdermatologico.com.br/img?imageId=395
16312,nematode infection,http://atlasdermatologico.com.br/img?imageId=3177
16313,folliculitis,http://atlasdermatologico.com.br/img?imageId=1696
16314,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=594
16315,myiasis,http://atlasdermatologico.com.br/img?imageId=4626
16316,langerhans cell histiocytosis,http://atlasdermatologico.com.br/img?imageId=3138
16317,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=602
16318,lichen planus,http://atlasdermatologico.com.br/img?imageId=3943
16319,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=3036
16320,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6382
16321,tick bite,http://atlasdermatologico.com.br/img?imageId=7159
