,nine_partition_label,url,label
14511,inflammatory,http://atlasdermatologico.com.br/img?imageId=5749,pityriasis rubra pilaris
14512,inflammatory,http://atlasdermatologico.com.br/img?imageId=6560,scabies
14513,inflammatory,http://atlasdermatologico.com.br/img?imageId=7798,urticaria
14514,inflammatory,http://atlasdermatologico.com.br/img?imageId=2279,granuloma annulare
14515,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=817,squamous cell carcinoma
14516,inflammatory,http://atlasdermatologico.com.br/img?imageId=5091,papilomatosis confluentes and reticulate
14517,inflammatory,http://atlasdermatologico.com.br/img?imageId=7701,tungiasis
14518,inflammatory,http://atlasdermatologico.com.br/img?imageId=5075,papilomatosis confluentes and reticulate
14519,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2453,hailey hailey disease
14520,benign dermal,http://atlasdermatologico.com.br/img?imageId=4550,mucous cyst
14521,inflammatory,http://atlasdermatologico.com.br/img?imageId=6311,psoriasis
14522,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6079,prurigo nodularis
14523,benign epidermal,http://atlasdermatologico.com.br/img?imageId=8973,porokeratosis actinic
14524,inflammatory,http://atlasdermatologico.com.br/img?imageId=7896,vitiligo
14525,inflammatory,http://atlasdermatologico.com.br/img?imageId=5157,pediculosis lids
14526,inflammatory,http://atlasdermatologico.com.br/img?imageId=4511,scleroderma
14527,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1634,ehlers danlos syndrome
14528,inflammatory,http://atlasdermatologico.com.br/img?imageId=2090,fixed eruptions
14529,inflammatory,http://atlasdermatologico.com.br/img?imageId=5563,pityriasis rosea
14530,benign dermal,http://atlasdermatologico.com.br/img?imageId=1426,dermatofibroma
14531,inflammatory,http://atlasdermatologico.com.br/img?imageId=5054,papilomatosis confluentes and reticulate
14532,inflammatory,http://atlasdermatologico.com.br/img?imageId=6900,neutrophilic dermatoses
14533,inflammatory,http://atlasdermatologico.com.br/img?imageId=4133,lupus erythematosus
14534,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5943,porokeratosis actinic
14535,inflammatory,http://atlasdermatologico.com.br/img?imageId=4028,scleroderma
14536,inflammatory,http://atlasdermatologico.com.br/img?imageId=5739,pityriasis rubra pilaris
14537,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6117,prurigo nodularis
14538,inflammatory,http://atlasdermatologico.com.br/img?imageId=392,cheilitis
14539,inflammatory,http://atlasdermatologico.com.br/img?imageId=8449,tungiasis
14540,inflammatory,http://atlasdermatologico.com.br/img?imageId=3170,nematode infection
14541,inflammatory,http://atlasdermatologico.com.br/img?imageId=5448,photodermatoses
14542,inflammatory,http://atlasdermatologico.com.br/img?imageId=5173,pediculosis lids
14543,inflammatory,http://atlasdermatologico.com.br/img?imageId=1677,folliculitis
14544,inflammatory,http://atlasdermatologico.com.br/img?imageId=3741,lichen planus
14545,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=699,basal cell carcinoma
14546,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=715,basal cell carcinoma
14547,inflammatory,http://atlasdermatologico.com.br/img?imageId=3223,nematode infection
14548,benign dermal,http://atlasdermatologico.com.br/img?imageId=2317,granuloma pyogenic
14549,inflammatory,http://atlasdermatologico.com.br/img?imageId=6546,sarcoidosis
14550,genodermatoses,http://atlasdermatologico.com.br/img?imageId=7615,tuberous sclerosis
14551,inflammatory,http://atlasdermatologico.com.br/img?imageId=4851,neurotic excoriations
14552,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=695,basal cell carcinoma
14553,inflammatory,http://atlasdermatologico.com.br/img?imageId=5695,pityriasis rubra pilaris
14554,benign dermal,http://atlasdermatologico.com.br/img?imageId=5475,pilomatricoma
14555,inflammatory,http://atlasdermatologico.com.br/img?imageId=6561,scabies
14556,inflammatory,http://atlasdermatologico.com.br/img?imageId=4750,necrobiosis lipoidica
14557,inflammatory,http://atlasdermatologico.com.br/img?imageId=4046,lupus erythematosus
14558,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2454,hailey hailey disease
14559,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5912,porokeratosis actinic
14560,inflammatory,http://atlasdermatologico.com.br/img?imageId=4077,lupus erythematosus
14561,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5971,porokeratosis actinic
14562,benign epidermal,http://atlasdermatologico.com.br/img?imageId=4668,naevus comedonicus
14563,inflammatory,http://atlasdermatologico.com.br/img?imageId=4540,mucinosis
14564,genodermatoses,http://atlasdermatologico.com.br/img?imageId=8148,xeroderma pigmentosum
14565,inflammatory,http://atlasdermatologico.com.br/img?imageId=5582,pityriasis rosea
14566,inflammatory,http://atlasdermatologico.com.br/img?imageId=3869,lichen planus
14567,benign dermal,http://atlasdermatologico.com.br/img?imageId=4557,mucous cyst
14568,inflammatory,http://atlasdermatologico.com.br/img?imageId=3937,lichen planus
14569,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=2988,squamous cell carcinoma
14570,inflammatory,http://atlasdermatologico.com.br/img?imageId=3799,lichen planus
14571,inflammatory,http://atlasdermatologico.com.br/img?imageId=4519,scleroderma
14572,inflammatory,http://atlasdermatologico.com.br/img?imageId=2264,granuloma annulare
14573,malignant dermal,http://atlasdermatologico.com.br/img?imageId=2933,kaposi sarcoma
14574,genodermatoses,http://atlasdermatologico.com.br/img?imageId=7608,tuberous sclerosis
14575,inflammatory,http://atlasdermatologico.com.br/img?imageId=3045,keratosis pilaris
14576,inflammatory,http://atlasdermatologico.com.br/img?imageId=7671,tungiasis
14577,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5926,porokeratosis actinic
14578,malignant dermal,http://atlasdermatologico.com.br/img?imageId=2954,kaposi sarcoma
14579,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=696,basal cell carcinoma
14580,inflammatory,http://atlasdermatologico.com.br/img?imageId=8819,lupus erythematosus
14581,inflammatory,http://atlasdermatologico.com.br/img?imageId=6578,scabies
14582,benign dermal,http://atlasdermatologico.com.br/img?imageId=5480,pilomatricoma
14583,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4798,neurofibromatosis
14584,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2376,hailey hailey disease
14585,inflammatory,http://atlasdermatologico.com.br/img?imageId=5500,pityriasis lichenoides chronica
14586,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=3024,squamous cell carcinoma
14587,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4808,neurofibromatosis
14588,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4806,neurofibromatosis
14589,benign dermal,http://atlasdermatologico.com.br/img?imageId=4152,lymphangioma
14590,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5979,porokeratosis actinic
14591,inflammatory,http://atlasdermatologico.com.br/img?imageId=1924,erythema elevatum diutinum
14592,benign dermal,http://atlasdermatologico.com.br/img?imageId=7128,syringoma
14593,inflammatory,http://atlasdermatologico.com.br/img?imageId=7655,tungiasis
14594,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=761,basal cell carcinoma
14595,inflammatory,http://atlasdermatologico.com.br/img?imageId=6541,sarcoidosis
14596,inflammatory,http://atlasdermatologico.com.br/img?imageId=7911,vitiligo
14597,inflammatory,http://atlasdermatologico.com.br/img?imageId=7784,urticaria
14598,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=717,basal cell carcinoma
14599,inflammatory,http://atlasdermatologico.com.br/img?imageId=1947,erythema multiforme
14600,inflammatory,http://atlasdermatologico.com.br/img?imageId=6304,psoriasis
14601,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=530,basal cell carcinoma
14602,inflammatory,http://atlasdermatologico.com.br/img?imageId=5090,papilomatosis confluentes and reticulate
14603,inflammatory,http://atlasdermatologico.com.br/img?imageId=7925,vitiligo
14604,inflammatory,http://atlasdermatologico.com.br/img?imageId=3142,nematode infection
14605,inflammatory,http://atlasdermatologico.com.br/img?imageId=3786,lichen planus
14606,malignant dermal,http://atlasdermatologico.com.br/img?imageId=2919,kaposi sarcoma
14607,inflammatory,http://atlasdermatologico.com.br/img?imageId=7728,tungiasis
14608,genodermatoses,http://atlasdermatologico.com.br/img?imageId=8149,xeroderma pigmentosum
14609,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6786,squamous cell carcinoma
14610,inflammatory,http://atlasdermatologico.com.br/img?imageId=8538,seborrheic dermatitis
14611,inflammatory,http://atlasdermatologico.com.br/img?imageId=4206,folliculitis
14612,inflammatory,http://atlasdermatologico.com.br/img?imageId=6169,folliculitis
14613,benign dermal,http://atlasdermatologico.com.br/img?imageId=2312,granuloma pyogenic
14614,inflammatory,http://atlasdermatologico.com.br/img?imageId=7786,urticaria
14615,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5991,porokeratosis actinic
14616,inflammatory,http://atlasdermatologico.com.br/img?imageId=5783,pityriasis rubra pilaris
14617,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=8412,mycosis fungoides
14618,inflammatory,http://atlasdermatologico.com.br/img?imageId=3734,lichen planus
14619,inflammatory,http://atlasdermatologico.com.br/img?imageId=3696,lichen amyloidosis
14620,inflammatory,http://atlasdermatologico.com.br/img?imageId=2102,fixed eruptions
14621,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6102,prurigo nodularis
14622,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4786,neurofibromatosis
14623,inflammatory,http://atlasdermatologico.com.br/img?imageId=5199,pediculosis lids
14624,inflammatory,http://atlasdermatologico.com.br/img?imageId=5703,pityriasis rubra pilaris
14625,inflammatory,http://atlasdermatologico.com.br/img?imageId=2654,hidradenitis
14626,inflammatory,http://atlasdermatologico.com.br/img?imageId=8279,mucinosis
14627,inflammatory,http://atlasdermatologico.com.br/img?imageId=1983,erythema nodosum
14628,benign dermal,http://atlasdermatologico.com.br/img?imageId=7132,syringoma
14629,inflammatory,http://atlasdermatologico.com.br/img?imageId=3760,lichen planus
14630,inflammatory,http://atlasdermatologico.com.br/img?imageId=6180,folliculitis
14631,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1611,ehlers danlos syndrome
14632,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=697,basal cell carcinoma
14633,inflammatory,http://atlasdermatologico.com.br/img?imageId=7680,tungiasis
14634,inflammatory,http://atlasdermatologico.com.br/img?imageId=7908,vitiligo
14635,inflammatory,http://atlasdermatologico.com.br/img?imageId=3196,nematode infection
14636,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2419,hailey hailey disease
14637,benign dermal,http://atlasdermatologico.com.br/img?imageId=6077,pilar cyst
14638,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=8730,mycosis fungoides
14639,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1321,dariers disease
14640,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=8398,mycosis fungoides
14641,inflammatory,http://atlasdermatologico.com.br/img?imageId=4751,necrobiosis lipoidica
14642,inflammatory,http://atlasdermatologico.com.br/img?imageId=4201,folliculitis
14643,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=714,basal cell carcinoma
14644,inflammatory,http://atlasdermatologico.com.br/img?imageId=3215,nematode infection
14645,inflammatory,http://atlasdermatologico.com.br/img?imageId=4537,scleroderma
14646,inflammatory,http://atlasdermatologico.com.br/img?imageId=5166,pediculosis lids
14647,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4830,neurofibromatosis
14648,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=736,basal cell carcinoma
14649,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=584,basal cell carcinoma
14650,inflammatory,http://atlasdermatologico.com.br/img?imageId=1174,allergic contact dermatitis
14651,genodermatoses,http://atlasdermatologico.com.br/img?imageId=106,acrodermatitis enteropathica
14652,inflammatory,http://atlasdermatologico.com.br/img?imageId=3784,lichen planus
14653,inflammatory,http://atlasdermatologico.com.br/img?imageId=8431,papilomatosis confluentes and reticulate
14654,inflammatory,http://atlasdermatologico.com.br/img?imageId=7789,urticaria
14655,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1310,dariers disease
14656,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5972,porokeratosis actinic
14657,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4815,neurofibromatosis
14658,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=654,basal cell carcinoma
14659,inflammatory,http://atlasdermatologico.com.br/img?imageId=5196,pediculosis lids
14660,inflammatory,http://atlasdermatologico.com.br/img?imageId=5092,papilomatosis confluentes and reticulate
14661,inflammatory,http://atlasdermatologico.com.br/img?imageId=6555,scabies
14662,inflammatory,http://atlasdermatologico.com.br/img?imageId=4055,lupus erythematosus
14663,inflammatory,http://atlasdermatologico.com.br/img?imageId=6407,neutrophilic dermatoses
14664,inflammatory,http://atlasdermatologico.com.br/img?imageId=6899,neutrophilic dermatoses
14665,inflammatory,http://atlasdermatologico.com.br/img?imageId=3796,lichen planus
14666,inflammatory,http://atlasdermatologico.com.br/img?imageId=3859,lichen planus
14667,inflammatory,http://atlasdermatologico.com.br/img?imageId=4071,lupus erythematosus
14668,inflammatory,http://atlasdermatologico.com.br/img?imageId=6288,psoriasis
14669,inflammatory,http://atlasdermatologico.com.br/img?imageId=4080,lupus erythematosus
14670,inflammatory,http://atlasdermatologico.com.br/img?imageId=4967,scabies
14671,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=689,basal cell carcinoma
14672,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6847,squamous cell carcinoma
14673,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2390,hailey hailey disease
14674,inflammatory,http://atlasdermatologico.com.br/img?imageId=6535,sarcoidosis
14675,inflammatory,http://atlasdermatologico.com.br/img?imageId=3829,lichen planus
14676,inflammatory,http://atlasdermatologico.com.br/img?imageId=7912,vitiligo
14677,genodermatoses,http://atlasdermatologico.com.br/img?imageId=8588,dariers disease
14678,genodermatoses,http://atlasdermatologico.com.br/img?imageId=7631,tuberous sclerosis
14679,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2369,hailey hailey disease
14680,inflammatory,http://atlasdermatologico.com.br/img?imageId=7652,tungiasis
14681,inflammatory,http://atlasdermatologico.com.br/img?imageId=2296,granuloma annulare
14682,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=640,basal cell carcinoma
14683,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6097,prurigo nodularis
14684,inflammatory,http://atlasdermatologico.com.br/img?imageId=4924,scabies
14685,inflammatory,http://atlasdermatologico.com.br/img?imageId=7905,vitiligo
14686,inflammatory,http://atlasdermatologico.com.br/img?imageId=4950,scabies
14687,inflammatory,http://atlasdermatologico.com.br/img?imageId=1683,folliculitis
14688,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=3064,actinic keratosis
14689,inflammatory,http://atlasdermatologico.com.br/img?imageId=3833,lichen planus
14690,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=3020,squamous cell carcinoma
14691,inflammatory,http://atlasdermatologico.com.br/img?imageId=5094,papilomatosis confluentes and reticulate
14692,inflammatory,http://atlasdermatologico.com.br/img?imageId=5710,pityriasis rubra pilaris
14693,genodermatoses,http://atlasdermatologico.com.br/img?imageId=8143,xeroderma pigmentosum
14694,inflammatory,http://atlasdermatologico.com.br/img?imageId=2658,hidradenitis
14695,inflammatory,http://atlasdermatologico.com.br/img?imageId=3930,lichen planus
14696,inflammatory,http://atlasdermatologico.com.br/img?imageId=2743,drug induced pigmentary changes
14697,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5944,porokeratosis actinic
14698,inflammatory,http://atlasdermatologico.com.br/img?imageId=16,acne
14699,inflammatory,http://atlasdermatologico.com.br/img?imageId=2261,granuloma annulare
14700,inflammatory,http://atlasdermatologico.com.br/img?imageId=4340,cheilitis
14701,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=575,basal cell carcinoma
14702,inflammatory,http://atlasdermatologico.com.br/img?imageId=6300,psoriasis
14703,inflammatory,http://atlasdermatologico.com.br/img?imageId=5601,pityriasis rosea
14704,genodermatoses,http://atlasdermatologico.com.br/img?imageId=97,acrodermatitis enteropathica
14705,inflammatory,http://atlasdermatologico.com.br/img?imageId=6306,psoriasis
14706,genodermatoses,http://atlasdermatologico.com.br/img?imageId=113,acrodermatitis enteropathica
14707,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=569,basal cell carcinoma
14708,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4795,neurofibromatosis
14709,genodermatoses,http://atlasdermatologico.com.br/img?imageId=8526,hailey hailey disease
14710,inflammatory,http://atlasdermatologico.com.br/img?imageId=6588,scabies
14711,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5984,porokeratosis actinic
14712,inflammatory,http://atlasdermatologico.com.br/img?imageId=6476,lupus erythematosus
14713,inflammatory,http://atlasdermatologico.com.br/img?imageId=4933,scabies
14714,inflammatory,http://atlasdermatologico.com.br/img?imageId=4007,lichen simplex
14715,inflammatory,http://atlasdermatologico.com.br/img?imageId=7666,tungiasis
14716,inflammatory,http://atlasdermatologico.com.br/img?imageId=8075,juvenile xanthogranuloma
14717,inflammatory,http://atlasdermatologico.com.br/img?imageId=7689,tungiasis
14718,inflammatory,http://atlasdermatologico.com.br/img?imageId=3887,lichen planus
14719,inflammatory,http://atlasdermatologico.com.br/img?imageId=3754,lichen planus
14720,inflammatory,http://atlasdermatologico.com.br/img?imageId=5593,pityriasis rosea
14721,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6849,squamous cell carcinoma
14722,benign dermal,http://atlasdermatologico.com.br/img?imageId=7115,syringoma
14723,inflammatory,http://atlasdermatologico.com.br/img?imageId=3190,nematode infection
14724,benign dermal,http://atlasdermatologico.com.br/img?imageId=7141,syringoma
14725,inflammatory,http://atlasdermatologico.com.br/img?imageId=4608,myiasis
14726,inflammatory,http://atlasdermatologico.com.br/img?imageId=7805,urticaria
14727,inflammatory,http://atlasdermatologico.com.br/img?imageId=3048,keratosis pilaris
14728,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=685,basal cell carcinoma
14729,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2450,hailey hailey disease
14730,inflammatory,http://atlasdermatologico.com.br/img?imageId=3775,lichen planus
14731,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6856,squamous cell carcinoma
14732,inflammatory,http://atlasdermatologico.com.br/img?imageId=3852,lichen planus
14733,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2392,hailey hailey disease
14734,inflammatory,http://atlasdermatologico.com.br/img?imageId=4521,scleroderma
14735,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2371,hailey hailey disease
14736,inflammatory,http://atlasdermatologico.com.br/img?imageId=7637,tungiasis
14737,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=2983,squamous cell carcinoma
14738,inflammatory,http://atlasdermatologico.com.br/img?imageId=5649,pityriasis rubra pilaris
14739,inflammatory,http://atlasdermatologico.com.br/img?imageId=3724,scleromyxedema
14740,inflammatory,http://atlasdermatologico.com.br/img?imageId=1667,folliculitis
14741,inflammatory,http://atlasdermatologico.com.br/img?imageId=6281,psoriasis
14742,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1307,dariers disease
14743,benign dermal,http://atlasdermatologico.com.br/img?imageId=7100,syringoma
14744,inflammatory,http://atlasdermatologico.com.br/img?imageId=6717,seborrheic dermatitis
14745,inflammatory,http://atlasdermatologico.com.br/img?imageId=3736,lichen planus
14746,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=8879,squamous cell carcinoma
14747,inflammatory,http://atlasdermatologico.com.br/img?imageId=3779,lichen planus
14748,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1289,dariers disease
14749,inflammatory,http://atlasdermatologico.com.br/img?imageId=4947,scabies
14750,inflammatory,http://atlasdermatologico.com.br/img?imageId=6251,psoriasis
14751,inflammatory,http://atlasdermatologico.com.br/img?imageId=5672,pityriasis rubra pilaris
14752,inflammatory,http://atlasdermatologico.com.br/img?imageId=6312,psoriasis
14753,inflammatory,http://atlasdermatologico.com.br/img?imageId=6611,scabies
14754,inflammatory,http://atlasdermatologico.com.br/img?imageId=8452,tungiasis
14755,inflammatory,http://atlasdermatologico.com.br/img?imageId=836,calcinosis cutis
14756,benign dermal,http://atlasdermatologico.com.br/img?imageId=7110,syringoma
14757,inflammatory,http://atlasdermatologico.com.br/img?imageId=1897,erythema annulare centrifigum
14758,inflammatory,http://atlasdermatologico.com.br/img?imageId=5182,pediculosis lids
14759,inflammatory,http://atlasdermatologico.com.br/img?imageId=7648,tungiasis
14760,inflammatory,http://atlasdermatologico.com.br/img?imageId=6865,stasis edema
14761,malignant melanoma,http://atlasdermatologico.com.br/img?imageId=4303,melanoma
14762,inflammatory,http://atlasdermatologico.com.br/img?imageId=5738,pityriasis rubra pilaris
14763,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=8689,squamous cell carcinoma
14764,inflammatory,http://atlasdermatologico.com.br/img?imageId=4860,neurotic excoriations
14765,inflammatory,http://atlasdermatologico.com.br/img?imageId=5651,pityriasis rubra pilaris
14766,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1638,ehlers danlos syndrome
14767,inflammatory,http://atlasdermatologico.com.br/img?imageId=7693,tungiasis
14768,genodermatoses,http://atlasdermatologico.com.br/img?imageId=8144,xeroderma pigmentosum
14769,inflammatory,http://atlasdermatologico.com.br/img?imageId=5596,pityriasis rosea
14770,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2751,ichthyosis vulgaris
14771,inflammatory,http://atlasdermatologico.com.br/img?imageId=5207,pediculosis lids
14772,inflammatory,http://atlasdermatologico.com.br/img?imageId=3678,lichen amyloidosis
14773,inflammatory,http://atlasdermatologico.com.br/img?imageId=3210,nematode infection
14774,inflammatory,http://atlasdermatologico.com.br/img?imageId=8080,juvenile xanthogranuloma
14775,inflammatory,http://atlasdermatologico.com.br/img?imageId=1688,folliculitis
14776,inflammatory,http://atlasdermatologico.com.br/img?imageId=3890,lichen planus
14777,inflammatory,http://atlasdermatologico.com.br/img?imageId=3816,lichen planus
14778,inflammatory,http://atlasdermatologico.com.br/img?imageId=3945,lichen planus
14779,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5968,porokeratosis actinic
14780,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1606,ehlers danlos syndrome
14781,genodermatoses,http://atlasdermatologico.com.br/img?imageId=8142,xeroderma pigmentosum
14782,inflammatory,http://atlasdermatologico.com.br/img?imageId=3145,nematode infection
14783,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6114,prurigo nodularis
14784,inflammatory,http://atlasdermatologico.com.br/img?imageId=4614,myiasis
14785,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=593,basal cell carcinoma
14786,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=3005,squamous cell carcinoma
14787,inflammatory,http://atlasdermatologico.com.br/img?imageId=3163,nematode infection
14788,inflammatory,http://atlasdermatologico.com.br/img?imageId=3131,langerhans cell histiocytosis
14789,inflammatory,http://atlasdermatologico.com.br/img?imageId=5806,pityriasis rubra pilaris
14790,genodermatoses,http://atlasdermatologico.com.br/img?imageId=7630,tuberous sclerosis
14791,inflammatory,http://atlasdermatologico.com.br/img?imageId=6912,neutrophilic dermatoses
14792,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6108,prurigo nodularis
14793,inflammatory,http://atlasdermatologico.com.br/img?imageId=5714,pityriasis rubra pilaris
14794,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1283,dariers disease
14795,inflammatory,http://atlasdermatologico.com.br/img?imageId=3126,langerhans cell histiocytosis
14796,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6823,squamous cell carcinoma
14797,benign dermal,http://atlasdermatologico.com.br/img?imageId=2324,granuloma pyogenic
14798,genodermatoses,http://atlasdermatologico.com.br/img?imageId=118,acrodermatitis enteropathica
14799,inflammatory,http://atlasdermatologico.com.br/img?imageId=4088,lupus erythematosus
14800,benign epidermal,http://atlasdermatologico.com.br/img?imageId=8986,porokeratosis actinic
14801,inflammatory,http://atlasdermatologico.com.br/img?imageId=4907,scabies
14802,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=8697,mycosis fungoides
14803,benign dermal,http://atlasdermatologico.com.br/img?imageId=4555,mucous cyst
14804,inflammatory,http://atlasdermatologico.com.br/img?imageId=3186,nematode infection
14805,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=641,basal cell carcinoma
14806,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5908,porokeratosis actinic
14807,malignant melanoma,http://atlasdermatologico.com.br/img?imageId=4278,melanoma
14808,benign dermal,http://atlasdermatologico.com.br/img?imageId=4149,lymphangioma
14809,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=2994,squamous cell carcinoma
14810,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1287,dariers disease
14811,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1621,ehlers danlos syndrome
14812,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=682,basal cell carcinoma
14813,benign epidermal,http://atlasdermatologico.com.br/img?imageId=4670,naevus comedonicus
14814,inflammatory,http://atlasdermatologico.com.br/img?imageId=1979,erythema nodosum
14815,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2375,hailey hailey disease
14816,inflammatory,http://atlasdermatologico.com.br/img?imageId=1681,folliculitis
14817,inflammatory,http://atlasdermatologico.com.br/img?imageId=6260,psoriasis
14818,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=756,basal cell carcinoma
14819,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5976,porokeratosis actinic
14820,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=2996,squamous cell carcinoma
14821,inflammatory,http://atlasdermatologico.com.br/img?imageId=7732,tungiasis
14822,inflammatory,http://atlasdermatologico.com.br/img?imageId=1912,erythema annulare centrifigum
14823,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6130,prurigo nodularis
14824,inflammatory,http://atlasdermatologico.com.br/img?imageId=172,photodermatoses
14825,inflammatory,http://atlasdermatologico.com.br/img?imageId=8613,nematode infection
14826,inflammatory,http://atlasdermatologico.com.br/img?imageId=5777,pityriasis rubra pilaris
14827,inflammatory,http://atlasdermatologico.com.br/img?imageId=3800,lichen planus
14828,inflammatory,http://atlasdermatologico.com.br/img?imageId=4076,lupus erythematosus
14829,genodermatoses,http://atlasdermatologico.com.br/img?imageId=98,acrodermatitis enteropathica
14830,benign dermal,http://atlasdermatologico.com.br/img?imageId=7116,syringoma
14831,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=647,basal cell carcinoma
14832,inflammatory,http://atlasdermatologico.com.br/img?imageId=8093,juvenile xanthogranuloma
14833,inflammatory,http://atlasdermatologico.com.br/img?imageId=5633,pityriasis rosea
14834,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6109,prurigo nodularis
14835,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6846,squamous cell carcinoma
14836,inflammatory,http://atlasdermatologico.com.br/img?imageId=4059,lupus erythematosus
14837,inflammatory,http://atlasdermatologico.com.br/img?imageId=5576,pityriasis rosea
14838,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5982,porokeratosis actinic
14839,benign dermal,http://atlasdermatologico.com.br/img?imageId=4554,mucous cyst
14840,inflammatory,http://atlasdermatologico.com.br/img?imageId=5189,pediculosis lids
14841,inflammatory,http://atlasdermatologico.com.br/img?imageId=3806,lichen planus
14842,inflammatory,http://atlasdermatologico.com.br/img?imageId=6885,neutrophilic dermatoses
